ENTITY_CD,SCHOOL_NAME,YEAR,DISTRICT_CD,DISTRICT_NAME,CSO_NAME,STREET,CITY,PHONE,GRADE_RANGE,NUM_TEACH,NUM_NO_VALID_CERT,PER_NO_VALID_CERT,NUM_TEACH_OUT_CERT,PER_TEACH_OUT_CERT,NUM_FEWER_3YRS_EXP,PER_FEWER_3YRS_EXP,NUM_MAS_PLUS,PER_MAS_PLUS,NUM_CORE,PER_NOT_HQ,NUM_CLASS,NUM_NO_APPROP_CERT,PER_NO_APPROP_CERT,PER_TURN_FIVE_YRS,PER_TURN_ALL,NUM_FT_OTH_PROF_STAFF,NUM_PT_OTH_PROF_STAFF,NUM_FT_PARAPROFESSIONALS,NUM_PT_PARAPROFESSIONALS,NUM_FT_ASST_PRINCIPALS,NUM_PT_ASST_PRINCIPALS,NUM_FT_PRINCIPALS,NUM_PT_PRINCIPALS
040302060004,ALLEGANY-LIMESTONE MIDDLE SCHOOL,2009,04030206,ALLEGANY - LIMESTONE CSD,TIMOTHY MCMULLEN,3131 FIVE MILE RD,ALLEGANY,7163756600,6-8,21,0,0,0,0,3,14,3,14,86,0,108,1,1,0,31,1,0,0,0,0,0,1,0
040302060004,ALLEGANY-LIMESTONE MIDDLE SCHOOL,2010,04030206,ALLEGANY - LIMESTONE CSD,TIMOTHY MCMULLEN,3131 FIVE MILE RD,ALLEGANY,7163756600,6-8,24,0,0,0,0,1,4,4,17,96,0,121,2,2,0,5,1,0,0,0,0,0,1,0
040302060004,ALLEGANY-LIMESTONE MIDDLE SCHOOL,2011,04030206,ALLEGANY - LIMESTONE CSD,TIMOTHY MCMULLEN,3131 FIVE MILE RD,ALLEGANY,7163756600,6-8,22,0,0,0,0,0,0,4,18,98,0,111,0,0,0,8,1,0,0,0,0,0,1,0
040901040000,ELLICOTTVILLE CENTRAL SCHOOL DISTRICT,2009,04090104,ELLICOTTVILLE CSD,MARK WARD,5873 RT 219,ELLICOTTVILLE,7166992368,PK-12,53,0,0,1,2,1,2,5,9,154,1,219,5,2,25,7,4,0,16,0,0,0,2,0
040901040000,ELLICOTTVILLE CENTRAL SCHOOL DISTRICT,2010,04090104,ELLICOTTVILLE CSD,MARK WARD,5873 RT 219,ELLICOTTVILLE,7166992368,PK-12,52,0,0,0,0,0,0,5,10,153,1,216,4,2,67,11,5,0,9,1,0,0,2,0
040901040000,ELLICOTTVILLE CENTRAL SCHOOL DISTRICT,2011,04090104,ELLICOTTVILLE CSD,MARK WARD,5873 RT 219,ELLICOTTVILLE,7166992368,PK-12,51,0,0,1,2,1,2,4,8,144,1,208,1,0,,8,4,0,10,2,0,0,2,0
040901040001,ELLICOTTVILLE ELEMENTARY SCHOOL,2009,04090104,ELLICOTTVILLE CSD,MARGARET DITANNA,5873 RT 219,ELLICOTTVILLE,7166992318,PK-5,19,0,0,1,5,0,0,1,5,19,5,28,1,4,,0,0,0,0,0,0,0,1,0
040901040001,ELLICOTTVILLE ELEMENTARY SCHOOL,2010,04090104,ELLICOTTVILLE CSD,CONNIE POULIN,5873 RT 219,ELLICOTTVILLE,7166992318,PK-6,17,0,0,0,0,0,0,1,6,21,0,23,0,0,,11,1,0,0,0,0,0,1,0
040901040001,ELLICOTTVILLE ELEMENTARY SCHOOL,2011,04090104,ELLICOTTVILLE CSD,CONNIE POULIN,5873 RT 219,ELLICOTTVILLE,7166992318,PK-6,17,0,0,0,0,1,6,1,6,21,0,23,0,0,,6,1,0,0,0,0,0,1,0
040901040002,ELLICOTTVILLE MIDDLE SCHOOL HIGH SCHOOL,2009,04090104,ELLICOTTVILLE CSD,ROBERT MILLER,5873 RT 219,ELLICOTTVILLE,7166992316,6-12,26,0,0,0,0,1,4,4,15,117,0,146,4,3,33,14,0,0,0,0,0,0,1,0
040901040002,ELLICOTTVILLE MIDDLE SCHOOL HIGH SCHOOL,2010,04090104,ELLICOTTVILLE CSD,ROBERT MILLER,5873 RT 219,ELLICOTTVILLE,7166992316,7-12,26,0,0,0,0,0,0,4,15,114,2,146,3,2,67,8,1,0,0,0,0,0,1,0
040901040002,ELLICOTTVILLE MIDDLE SCHOOL HIGH SCHOOL,2011,04090104,ELLICOTTVILLE CSD,ROBERT MILLER,5873 RT 219,ELLICOTTVILLE,7166992316,7-12,25,0,0,0,0,0,0,3,12,105,0,134,0,0,,12,1,0,0,0,0,0,1,0
041101040000,FRANKLINVILLE CENTRAL SCHOOL DISTRICT,2009,04110104,FRANKLINVILLE CSD,DENNIS JOHNSON,31 N MAIN ST,FRANKLINVILLE,7166768029,"PK-12, US",78,0,0,0,0,7,9,5,6,241,0,380,18,5,0,5,9,0,21,0,0,0,2,0
041101040000,FRANKLINVILLE CENTRAL SCHOOL DISTRICT,2010,04110104,FRANKLINVILLE CSD,MICHELLE SPASIANO,31 N MAIN ST,FRANKLINVILLE,7166768029,"PK-12, US",76,0,0,0,0,3,4,5,7,227,0,348,13,4,29,10,8,0,23,1,0,0,2,0
041101040000,FRANKLINVILLE CENTRAL SCHOOL DISTRICT,2011,04110104,FRANKLINVILLE CSD,MICHELLE SPASIANO,31 N MAIN ST,FRANKLINVILLE,7166768029,"PK-12, US",74,0,0,2,3,0,0,5,7,179,3,308,7,2,25,7,7,0,21,0,0,0,2,0
041101040002,FRANKLINVILLE JUNIOR-SENIOR HIGH SCHOOL,2009,04110104,FRANKLINVILLE CSD,THOMAS KOPP,31 N MAIN ST,FRANKLINVILLE,7166768060,"7-12, US",36,0,0,0,0,3,8,3,8,145,1,209,6,3,0,3,2,0,0,0,0,0,1,0
041101040002,FRANKLINVILLE JUNIOR-SENIOR HIGH SCHOOL,2010,04110104,FRANKLINVILLE CSD,THOMAS KOPP,31 N MAIN ST,FRANKLINVILLE,7166768060,"7-12, US",33,0,0,0,0,1,3,3,9,132,0,189,5,3,40,11,1,0,0,0,0,0,1,0
041101040002,FRANKLINVILLE JUNIOR-SENIOR HIGH SCHOOL,2011,04110104,FRANKLINVILLE CSD,THOMAS KOPP,31 N MAIN ST,FRANKLINVILLE,7166768060,"7-12, US",32,0,0,2,6,0,0,3,9,110,5,170,7,4,,6,0,0,0,0,0,0,1,0
041101040003,FRANKLINVILLE ELEMENTARY SCHOOL,2009,04110104,FRANKLINVILLE CSD,JENNIFER CAPPELLETTI,32 N MAIN ST,FRANKLINVILLE,7166768020,PK-6,41,0,0,0,0,4,10,2,5,89,0,164,12,7,0,8,1,0,0,0,0,0,1,0
041101040003,FRANKLINVILLE ELEMENTARY SCHOOL,2010,04110104,FRANKLINVILLE CSD,JENNIFER CAPPELLETTI,32 N MAIN ST,FRANKLINVILLE,7166768020,PK-6,41,0,0,0,0,2,5,2,5,88,1,148,8,5,22,10,0,0,0,0,0,0,1,0
041101040003,FRANKLINVILLE ELEMENTARY SCHOOL,2011,04110104,FRANKLINVILLE CSD,JENNIFER CAPPELLETTI,32 N MAIN ST,FRANKLINVILLE,7166768020,PK-6,40,0,0,0,0,0,0,2,5,64,0,125,0,0,25,7,0,0,0,0,0,0,1,0
041401040000,HINSDALE CENTRAL SCHOOL DISTRICT,2009,04140104,HINSDALE CSD,JUDITH MCCARTHY,3701 MAIN ST,HINSDALE,7165572227,"PK-12, UE, US",44,0,0,0,0,8,18,2,5,117,0,182,3,2,43,27,5,0,10,0,1,0,1,0
041401040000,HINSDALE CENTRAL SCHOOL DISTRICT,2010,04140104,HINSDALE CSD,JUDITH MCCARTHY,3701 MAIN ST,HINSDALE,7165572227,"PK-12, UE, US",44,0,0,0,0,8,18,2,5,135,0,192,7,4,0,7,4,0,10,0,1,0,1,0
041401040000,HINSDALE CENTRAL SCHOOL DISTRICT,2011,04140104,HINSDALE CSD,JUDITH MCCARTHY,3701 MAIN ST,HINSDALE,7165572227,"PK-12, UE",44,0,0,0,0,5,11,3,7,125,0,194,0,0,42,16,3,0,10,0,1,0,1,0
041401040001,HINSDALE CENTRAL SCHOOL,2009,04140104,HINSDALE CSD,LAURIE EDMONSTON,3701 MAIN ST,HINSDALE,7165572227,"PK-12, UE, US",41,0,0,0,0,7,17,2,5,111,0,167,3,2,43,28,5,0,0,0,1,0,1,0
041401040001,HINSDALE CENTRAL SCHOOL,2010,04140104,HINSDALE CSD,LAURIE CUDDY,3701 MAIN ST,HINSDALE,7165572227,"PK-12, UE, US",41,0,0,0,0,8,20,2,5,128,0,181,7,4,0,7,4,0,0,0,1,0,1,0
041401040001,HINSDALE CENTRAL SCHOOL,2011,04140104,HINSDALE CSD,LAURIE CUDDY,3701 MAIN ST,HINSDALE,7165572227,"PK-12, UE",41,0,0,0,0,5,12,3,7,120,0,187,0,0,45,17,3,0,0,0,1,0,1,0
042302040000,CATTARAUGUS-LITTLE VALLEY CENTRAL SCHOOL DISTRICT,2009,04230204,CATTARAUGUS-LITTLE VALLEY CSD,JON PETERSON,25 FRANKLIN ST N,CATTARAUGUS,7162575292,PK-12,106,0,0,0,0,13,12,16,15,244,0,363,5,1,26,16,13,0,40,1,0,0,4,0
042302040000,CATTARAUGUS-LITTLE VALLEY CENTRAL SCHOOL DISTRICT,2010,04230204,CATTARAUGUS-LITTLE VALLEY CSD,JON PETERSON,25 FRANKLIN ST N,CATTARAUGUS,7162575292,PK-12,103,0,0,0,0,8,8,15,15,221,0,352,0,0,32,30,2,0,44,0,0,0,4,0
042302040000,CATTARAUGUS-LITTLE VALLEY CENTRAL SCHOOL DISTRICT,2011,04230204,CATTARAUGUS-LITTLE VALLEY CSD,JON PETERSON,25 FRANKLIN ST N,CATTARAUGUS,7162575292,PK-12,99,0,0,1,1,3,3,15,15,217,2,343,5,1,6,5,9,0,24,0,0,0,4,0
042302040001,CATTARAUGUS-LITTLE VALLEY INTERMEDIATE SCHOOL,2010,04230204,CATTARAUGUS-LITTLE VALLEY CSD,CARRIE YOHE,207 ROCK CITY ST,LITTLE VALLEY,7169389155,"PK, 3-5",21,0,0,0,0,2,10,2,10,17,0,29,0,0,17,50,2,0,0,0,0,0,1,0
042302040001,CATTARAUGUS-LITTLE VALLEY INTERMEDIATE SCHOOL,2011,04230204,CATTARAUGUS-LITTLE VALLEY CSD,CARRIE YOHE,207 ROCK CITY ST,LITTLE VALLEY,7169389155,"PK, 3-5",18,0,0,0,0,1,6,2,11,18,0,27,0,0,13,14,2,0,0,0,0,0,1,0
042302040001,LITTLE VALLEY CAMPUS ELEMENTARY SCHOOL,2009,04230204,CATTARAUGUS-LITTLE VALLEY CSD,CARRIE YOHE,207 ROCK CITY ST,LITTLE VALLEY,7169389155,PK-5,24,0,0,0,0,4,17,4,17,22,0,34,1,3,14,17,0,0,0,0,0,0,1,0
042302040002,CATTARAUGUS CAMPUS ELEMENTARY SCHOOL,2009,04230204,CATTARAUGUS-LITTLE VALLEY CSD,JUNE KARASSIK,25 FRANKLIN ST N,CATTARAUGUS,7162573436,PK-5,29,0,0,0,0,5,17,4,14,41,0,80,1,1,17,21,4,0,0,0,0,0,1,0
042302040002,CATTARAUGUS-LITTLE VALLEY PRIMARY SCHOOL,2010,04230204,CATTARAUGUS-LITTLE VALLEY CSD,JUNE KARASSIK,25 FRANKLIN ST N,CATTARAUGUS,7162573436,PK-2,23,0,0,0,0,2,9,4,17,15,0,36,0,0,44,48,4,0,0,0,0,0,1,0
042302040002,CATTARAUGUS-LITTLE VALLEY PRIMARY SCHOOL,2011,04230204,CATTARAUGUS-LITTLE VALLEY CSD,JUNE KARASSIK,25 FRANKLIN ST N,CATTARAUGUS,7162573436,PK-2,24,0,0,0,0,0,0,4,17,18,0,36,0,0,0,0,4,0,0,0,0,0,1,0
042302040003,CATTARAUGUS-LITTLE VALLEY HIGH SCHOOL,2009,04230204,CATTARAUGUS-LITTLE VALLEY CSD,PAUL STETZ,25 FRANKLIN ST N,CATTARAUGUS,7162573483,9-12,26,0,0,0,0,1,4,5,19,97,0,132,2,2,67,12,4,0,0,0,0,0,1,0
042302040003,CATTARAUGUS-LITTLE VALLEY HIGH SCHOOL,2010,04230204,CATTARAUGUS-LITTLE VALLEY CSD,PAUL STETZ,25 FRANKLIN ST N,CATTARAUGUS,7162573483,9-12,30,0,0,0,0,1,3,5,17,93,0,149,0,0,,8,4,0,0,0,0,0,1,0
042302040003,CATTARAUGUS-LITTLE VALLEY HIGH SCHOOL,2011,04230204,CATTARAUGUS-LITTLE VALLEY CSD,AARON WOLFE,25 FRANKLIN ST N,CATTARAUGUS,7162573483,9-12,29,0,0,0,0,1,3,5,17,88,0,143,0,0,0,3,2,0,0,0,0,0,1,0
042302040004,CATTARAUGUS-LITTLE VALLEY MIDDLE SCHOOL,2009,04230204,CATTARAUGUS-LITTLE VALLEY CSD,ANTHONY GIANNICCHI,25 FRANKLIN ST N,CATTARAUGUS,7162573483,6-8,27,0,0,0,0,3,11,3,11,84,0,117,1,1,33,13,1,0,0,0,0,0,1,0
042302040004,CATTARAUGUS-LITTLE VALLEY MIDDLE SCHOOL,2010,04230204,CATTARAUGUS-LITTLE VALLEY CSD,ANTHONY GIANNICCHI,25 FRANKLIN ST N,CATTARAUGUS,7162573483,6-8,26,0,0,0,0,3,12,4,15,77,0,118,0,0,25,15,1,0,0,0,0,0,1,0
042302040004,CATTARAUGUS-LITTLE VALLEY MIDDLE SCHOOL,2011,04230204,CATTARAUGUS-LITTLE VALLEY CSD,ANTHONY GIANNICCHI,25 FRANKLIN ST N,CATTARAUGUS,7162573483,6-8,26,0,0,1,4,1,4,4,15,82,6,126,5,4,0,0,1,0,0,0,0,0,1,0
042400010000,OLEAN CITY SCHOOL DISTRICT,2009,04240001,OLEAN CITY SD,COLLEEN TAGGERTY,410 W SULLIVAN ST,OLEAN,7163758055,"PK-12, US",210,0,0,2,1,13,6,35,17,542,0,772,6,1,26,11,26,0,21,49,2,0,5,0
042400010000,OLEAN CITY SCHOOL DISTRICT,2010,04240001,OLEAN CITY SD,COLLEEN TAGGERTY,410 W SULLIVAN ST,OLEAN,7163758055,"PK-12, UE, US",200,0,0,0,0,6,3,37,19,516,0,724,5,1,34,26,25,0,19,52,2,0,6,0
042400010000,OLEAN CITY SCHOOL DISTRICT,2011,04240001,OLEAN CITY SD,COLLEEN TAGGERTY,410 W SULLIVAN ST,OLEAN,7163758055,"PK-12, UE, US",194,0,0,0,0,5,3,39,20,502,0,694,0,0,17,11,26,0,20,61,2,0,6,0
042400010002,WASHINGTON WEST ELEMENTARY SCHOOL,2009,04240001,OLEAN CITY SD,CHERYL VECCHIO,1626 WASHINGTON ST,OLEAN,7163758960,"PK-7, 11",21,0,0,1,5,2,10,2,10,18,6,28,1,4,25,12,3,0,0,0,0,0,1,0
042400010002,WASHINGTON WEST ELEMENTARY SCHOOL,2010,04240001,OLEAN CITY SD,JOEL WHITCHER,1626 WASHINGTON ST,OLEAN,7163758960,"PK-5, UE, US",26,0,0,0,0,0,0,3,12,24,0,44,0,0,0,0,2,0,0,0,0,0,1,0
042400010002,WASHINGTON WEST ELEMENTARY SCHOOL,2011,04240001,OLEAN CITY SD,JOEL WHITCHER,1626 WASHINGTON ST,OLEAN,7163758960,PK-5,24,0,0,0,0,1,4,3,13,23,0,40,0,0,40,12,2,0,0,0,0,0,1,0
042400010004,EAST VIEW ELEMENTARY SCHOOL,2009,04240001,OLEAN CITY SD,DAVID OLSON,690 E SPRING ST,OLEAN,7163758920,PK-5,21,0,0,0,0,0,0,3,14,23,0,28,0,0,40,10,2,0,0,0,0,0,1,0
042400010004,EAST VIEW ELEMENTARY SCHOOL,2010,04240001,OLEAN CITY SD,DAVID OLSON,690 E SPRING ST,OLEAN,7163758920,PK-5,32,0,0,0,0,0,0,8,25,33,0,51,0,0,0,0,2,0,0,0,0,0,1,0
042400010004,EAST VIEW ELEMENTARY SCHOOL,2011,04240001,OLEAN CITY SD,DAVID OLSON,690 E SPRING ST,OLEAN,7163758920,PK-5,28,0,0,0,0,2,7,7,25,25,0,38,0,0,29,22,2,0,0,0,0,0,1,0
042400010005,BOARDMANVILLE ELEMENTARY SCHOOL,2009,04240001,OLEAN CITY SD,JOHN WHITE,622 MAIN ST,OLEAN,7163758900,PK-5,20,0,0,0,0,1,5,8,40,27,0,40,0,0,33,10,2,0,0,0,0,0,1,0
042400010005,BOARDMANVILLE ELEMENTARY SCHOOL,2010,04240001,OLEAN CITY SD,JOHN WHITE,622 MAIN ST,OLEAN,7163758900,PK-5,20,0,0,0,0,0,0,6,30,33,0,40,0,0,50,15,3,0,0,0,0,0,1,0
042400010005,BOARDMANVILLE ELEMENTARY SCHOOL,2011,04240001,OLEAN CITY SD,JOHN WHITE,622 MAIN ST,OLEAN,7163758900,"PK-5, UE",21,0,0,0,0,0,0,6,29,39,0,52,0,0,0,0,2,0,0,0,0,0,1,0
042400010010,IVERS J NORTON ELEMENTARY SCHOOL,2009,04240001,OLEAN CITY SD,LINDA NOTTINGHAM,411 W HENLEY ST,OLEAN,7163758940,PK-5,14,0,0,0,0,1,7,2,14,12,0,14,0,0,33,13,4,0,0,0,0,0,1,0
042400010010,IVERS J NORTON ELEMENTARY SCHOOL,2010,04240001,OLEAN CITY SD,LINDA NOTTINGHAM,411 W HENLEY ST,OLEAN,7163758940,PK-5,16,0,0,0,0,2,13,4,25,18,0,33,0,0,0,21,3,0,0,0,0,0,1,0
042400010010,IVERS J NORTON ELEMENTARY SCHOOL,2011,04240001,OLEAN CITY SD,LINDA NOTTINGHAM,411 W HENLEY ST,OLEAN,7163758940,PK-5,17,0,0,0,0,1,6,6,35,18,0,32,0,0,0,13,3,0,0,0,0,0,1,0
042400010013,OLEAN SENIOR HIGH SCHOOL,2009,04240001,OLEAN CITY SD,BARBARA LIAS,410 W SULLIVAN ST,OLEAN,7163758010,"9-12, US",34,0,0,0,0,2,6,9,26,156,0,162,2,1,0,6,6,0,0,0,1,0,1,0
042400010013,OLEAN SENIOR HIGH SCHOOL,2010,04240001,OLEAN CITY SD,BARBARA LIAS,410 W SULLIVAN ST,OLEAN,7163758010,"9-12, US",41,0,0,0,0,1,2,9,22,155,0,202,0,0,25,15,5,0,0,0,1,0,1,0
042400010013,OLEAN SENIOR HIGH SCHOOL,2011,04240001,OLEAN CITY SD,BARBARA LIAS,410 W SULLIVAN ST,OLEAN,7163758010,"9-12, US",39,0,0,0,0,0,0,8,21,138,0,189,0,0,0,7,5,0,0,0,1,0,1,0
042400010016,OLEAN MIDDLE SCHOOL,2009,04240001,OLEAN CITY SD,JOEL WHITCHER,401 WAYNE ST,OLEAN,7163758060,6-8,46,0,0,0,0,2,4,3,7,200,0,272,1,0,20,14,3,0,0,0,1,0,1,0
042400010016,OLEAN MIDDLE SCHOOL,2010,04240001,OLEAN CITY SD,GERALD TRIETLEY,401 WAYNE ST,OLEAN,7163758060,6-8,42,0,0,0,0,2,5,5,12,183,0,249,5,2,57,20,3,0,0,0,1,0,1,0
042400010016,OLEAN MIDDLE SCHOOL,2011,04240001,OLEAN CITY SD,GERALD TRIETLEY,401 WAYNE ST,OLEAN,7163758060,6-8,43,0,0,0,0,1,2,5,12,185,0,238,0,0,0,7,3,0,0,0,1,0,1,0
042801060000,GOWANDA CENTRAL SCHOOL DISTRICT,2009,04280106,GOWANDA CSD,CHARLES RINALDI,10674 PROSPECT ST,GOWANDA,7165323325,PK-12,134,1,1,2,1,9,7,14,10,392,2,541,10,2,0,5,14,0,33,0,0,0,3,0
042801060000,GOWANDA CENTRAL SCHOOL DISTRICT,2010,04280106,GOWANDA CSD,CHARLES RINALDI,10674 PROSPECT ST,GOWANDA,7165323325,"PK-12, UE",132,1,1,2,2,5,4,13,10,329,4,551,16,3,17,7,17,0,34,0,0,0,3,0
042801060000,GOWANDA CENTRAL SCHOOL DISTRICT,2011,04280106,GOWANDA CSD,CHARLES RINALDI,10674 PROSPECT ST,GOWANDA,7165323325,"PK-12, UE",129,1,1,3,2,4,3,13,10,344,4,528,16,3,0,9,19,0,32,0,0,0,3,0
042801060001,GOWANDA ELEMENTARY SCHOOL,2009,04280106,GOWANDA CSD,JANICE STOKES,450 ALDRICH ST,GOWANDA,7165323325,PK-4,46,0,0,0,0,2,4,3,7,53,0,79,0,0,0,5,5,0,0,0,0,0,1,0
042801060001,GOWANDA ELEMENTARY SCHOOL,2010,04280106,GOWANDA CSD,JANICE STOKES,450 ALDRICH ST,GOWANDA,7165323325,"PK-4, UE",46,0,0,0,0,1,2,2,4,44,0,102,0,0,0,7,5,0,0,0,0,0,1,0
042801060001,GOWANDA ELEMENTARY SCHOOL,2011,04280106,GOWANDA CSD,JANICE STOKES,450 ALDRICH ST,GOWANDA,7165323325,"PK-4, UE",44,0,0,0,0,1,2,2,5,47,0,79,0,0,0,9,5,0,0,0,0,0,1,0
042801060005,GOWANDA MIDDLE SCHOOL,2009,04280106,GOWANDA CSD,DAVID SMITH,10674 PROSPECT ST,GOWANDA,7165323325,5-8,40,1,3,1,3,3,8,2,5,144,3,197,7,4,0,5,4,0,0,0,0,0,1,0
042801060005,GOWANDA MIDDLE SCHOOL,2010,04280106,GOWANDA CSD,DAVID SMITH,10674 PROSPECT ST,GOWANDA,7165323325,5-8,41,1,2,1,2,2,5,4,10,140,4,197,7,4,25,8,4,0,0,0,0,0,1,0
042801060005,GOWANDA MIDDLE SCHOOL,2011,04280106,GOWANDA CSD,DAVID SMITH,10674 PROSPECT ST,GOWANDA,7165323325,5-8,40,1,3,1,3,1,3,4,10,121,4,191,7,4,0,10,5,0,0,0,0,0,1,0
042801060006,GOWANDA HIGH SCHOOL,2009,04280106,GOWANDA CSD,ROBERT ANDERSON,10674 PROSPECT ST,GOWANDA,7165323325,9-12,48,0,0,1,2,4,8,9,19,195,1,265,3,1,0,7,5,0,0,0,0,0,1,0
042801060006,GOWANDA HIGH SCHOOL,2010,04280106,GOWANDA CSD,ROBERT ANDERSON,10674 PROSPECT ST,GOWANDA,7165323325,9-12,44,0,0,1,2,2,5,7,16,145,5,249,9,4,20,8,4,0,0,0,0,0,1,0
042801060006,GOWANDA HIGH SCHOOL,2011,04280106,GOWANDA CSD,ROBERT ANDERSON,10674 PROSPECT ST,GOWANDA,7165323325,9-12,43,0,0,2,5,2,5,7,16,175,5,255,9,4,0,9,5,0,0,0,0,0,1,0
042901040000,PORTVILLE CENTRAL SCHOOL DISTRICT,2009,04290104,PORTVILLE CSD,THOMAS SIMON,500 ELM ST,PORTVILLE,7169337140,"PK-12, UE, US",82,0,0,1,1,5,6,10,12,243,0,347,9,3,7,9,8,1,9,2,0,0,2,0
042901040000,PORTVILLE CENTRAL SCHOOL DISTRICT,2010,04290104,PORTVILLE CSD,THOMAS SIMON,500 ELM ST,PORTVILLE,7169337140,"PK-12, US",81,0,0,1,1,5,6,10,12,229,1,352,5,1,0,11,8,0,11,1,0,0,2,0
042901040000,PORTVILLE CENTRAL SCHOOL DISTRICT,2011,04290104,PORTVILLE CSD,THOMAS SIMON,500 ELM ST,PORTVILLE,7169337140,"PK-12, US",78,1,1,3,4,6,8,13,17,219,2,317,5,2,10,9,9,0,23,1,0,0,2,0
042901040001,PORTVILLE ELEMENTARY SCHOOL,2009,04290104,PORTVILLE CSD,CHARLES HILD,500 ELM ST,PORTVILLE,7169336001,"PK-6, UE",40,0,0,0,0,2,5,3,8,83,0,115,2,2,0,8,2,0,0,0,0,0,1,0
042901040001,PORTVILLE ELEMENTARY SCHOOL,2010,04290104,PORTVILLE CSD,CHARLES HILD,500 ELM ST,PORTVILLE,7169336001,PK-6,38,0,0,0,0,2,5,3,8,73,0,106,1,1,0,8,2,0,0,0,0,0,1,0
042901040001,PORTVILLE ELEMENTARY SCHOOL,2011,04290104,PORTVILLE CSD,CHARLES HILD,500 ELM ST,PORTVILLE,7169336001,PK-6,38,1,3,1,3,2,5,6,16,77,1,104,1,1,0,8,2,0,0,0,0,0,1,0
042901040002,PORTVILLE JUNIOR-SENIOR HIGH SCHOOL,2009,04290104,PORTVILLE CSD,KEVIN CURRAN,500 ELM ST,PORTVILLE,7169336704,"7-12, US",36,0,0,1,3,3,8,7,19,138,0,201,5,2,0,5,3,0,0,0,0,0,1,0
042901040002,PORTVILLE JUNIOR-SENIOR HIGH SCHOOL,2010,04290104,PORTVILLE CSD,KEVIN CURRAN,500 ELM ST,PORTVILLE,7169336704,"7-12, US",34,0,0,0,0,1,3,7,21,126,0,191,1,1,0,11,3,0,0,0,0,0,1,0
042901040002,PORTVILLE JUNIOR-SENIOR HIGH SCHOOL,2011,04290104,PORTVILLE CSD,LAWRENCE WELTY,500 ELM ST,PORTVILLE,7169336704,"7-12, US",32,0,0,1,3,2,6,7,22,118,1,173,2,1,20,9,3,0,0,0,0,0,1,0
043001040000,RANDOLPH CENTRAL SCHOOL DISTRICT,2009,04300104,RANDOLPH CSD,KIMBERLY MORITZ,18 MAIN ST,RANDOLPH,7163587005,PK-12,84,0,0,1,1,8,10,9,11,282,0,379,6,2,8,4,9,0,18,0,0,0,3,0
043001040000,RANDOLPH CENTRAL SCHOOL DISTRICT,2010,04300104,RANDOLPH CSD,KIMBERLY MORITZ,18 MAIN ST,RANDOLPH,7163587005,PK-12,85,0,0,1,1,4,5,9,11,273,1,374,5,1,0,10,8,0,15,0,0,0,2,0
043001040000,RANDOLPH CENTRAL SCHOOL DISTRICT,2011,04300104,RANDOLPH CSD,KIMBERLY MORITZ,18 MAIN ST,RANDOLPH,7163587005,PK-12,85,0,0,1,1,7,8,6,7,250,1,329,3,1,8,14,8,0,16,0,0,0,2,0
043001040001,RANDOLPH MIDDLE SCHOOL,2009,04300104,RANDOLPH CSD,WILLIAM CALDWELL,18 MAIN ST,RANDOLPH,7163587028,5-8,26,0,0,0,0,5,19,1,4,114,0,143,1,1,25,4,1,0,0,0,0,0,1,0
043001040002,RANDOLPH SENIOR HIGH SCHOOL,2009,04300104,RANDOLPH CSD,DAVE DAVISON,18 MAIN ST,RANDOLPH,7163587007,9-12,28,0,0,1,4,1,4,4,14,121,0,161,4,2,0,4,3,0,0,0,0,0,1,0
043001040002,RANDOLPH SENIOR HIGH SCHOOL,2010,04300104,RANDOLPH CSD,DAVE DAVISON,18 MAIN ST,RANDOLPH,7163587007,7-12,42,0,0,1,2,2,5,4,10,178,1,238,3,1,0,14,3,0,0,0,0,0,1,0
043001040002,RANDOLPH SENIOR HIGH SCHOOL,2011,04300104,RANDOLPH CSD,DAVE DAVISON,18 MAIN ST,RANDOLPH,7163587007,7-12,40,0,0,1,3,2,5,2,5,168,2,220,3,1,14,21,3,0,0,0,0,0,1,0
043001040003,G N CHAPMAN ELEMENTARY SCHOOL,2009,04300104,RANDOLPH CSD,JERRY MOTTERN,22 MAIN ST,RANDOLPH,7163587030,PK-4,30,0,0,0,0,2,7,4,13,47,0,75,1,1,0,3,5,0,0,0,0,0,1,0
043001040003,G N CHAPMAN ELEMENTARY SCHOOL,2010,04300104,RANDOLPH CSD,JERRY MOTTERN,22 MAIN ST,RANDOLPH,7163587030,PK-6,42,0,0,0,0,2,5,4,10,95,0,131,2,2,0,7,4,0,0,0,0,0,1,0
043001040003,G N CHAPMAN ELEMENTARY SCHOOL,2011,04300104,RANDOLPH CSD,JERRY MOTTERN,22 MAIN ST,RANDOLPH,7163587030,PK-6,44,0,0,0,0,5,11,3,7,82,0,106,0,0,0,7,5,0,0,0,0,0,1,0
043011020000,RANDOLPH ACADEMY UNION FREE SCHOOL DISTRICT,2009,04301102,RANDOLPH CHILDRENS HOME COMMON SCH,LORI DECARLO,336 MAIN ST,RANDOLPH,7163586866,"4-12, US",25,0,0,0,0,2,8,0,0,76,1,106,2,2,33,13,12,0,39,0,1,0,1,0
043011020000,RANDOLPH ACADEMY UNION FREE SCHOOL DISTRICT,2010,04301102,RANDOLPH CHILDRENS HOME COMMON SCH,LORI DECARLO,336 MAIN ST,RANDOLPH,7163586866,"3-12, US",19,0,0,0,0,0,0,0,0,54,0,95,1,1,25,33,9,0,8,2,1,0,1,0
