NCESSCH,LEAID,NAME,OPSTFIPS,STREET,CITY,STATE,ZIP,STFIP,CNTY,NMCNTY,LOCALE,LAT,LON,CBSA,NMCBSA,CBSATYPE,CSA,NMCSA,NECTA,NMNECTA,CD,SLDL,SLDU,SCHOOLYEAR,,CONDITION
3.6001E+11,3600103,IS 24 MYRA S BARNES,36,750 DURANT AVE,STATEN ISLAND,NY,10308,36,36085,Richmond County,11,40.545748,-74.145442,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3611,36064,36024,2021-2022,,
3.6001E+11,3600103,PS 26 CARTERET SCHOOL (THE),36,4108 VICTORY BLVD,STATEN ISLAND,NY,10314,36,36085,Richmond County,11,40.5916,-74.1902,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3611,36063,36024,2021-2022,,
3.6001E+11,3600103,IS 27 ANNING S PRALL,36,11 CLOVE LAKE PL,STATEN ISLAND,NY,10310,36,36085,Richmond County,11,40.6282,-74.1178,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3611,36061,36024,2021-2022,,
3.6001E+11,3600103,PS 29 BARDWELL,36,1581 VICTORY BLVD,STATEN ISLAND,NY,10314,36,36085,Richmond County,11,40.613826,-74.116274,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3611,36063,36024,2021-2022,,
3.6001E+11,3600103,PS 30 WESTERLEIGH,36,200 WARDWELL AVE,STATEN ISLAND,NY,10314,36,36085,Richmond County,11,40.6184,-74.1329,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3611,36063,36024,2021-2022,,
3.6001E+11,3600103,PS 31 WILLIAM T DAVIS,36,55 LAYTON AVE,STATEN ISLAND,NY,10301,36,36085,Richmond County,11,40.6419,-74.0854,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3611,36061,36023,2021-2022,,
3.6001E+11,3600103,PS 32 GIFFORD SCHOOL (THE),36,32 ELVERTON AVE,STATEN ISLAND,NY,10308,36,36085,Richmond County,11,40.5584,-74.1549,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3611,36062,36024,2021-2022,,
3.6001E+11,3600103,PS 35 CLOVE VALLEY SCHOOL (THE),36,60 FOOTE AVE,STATEN ISLAND,NY,10301,36,36085,Richmond County,11,40.6134,-74.0995,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3611,36063,36024,2021-2022,,
3.6001E+11,3600103,PS 36 J C DRUMGOOLE,36,255 IONIA AVE,STATEN ISLAND,NY,10312,36,36085,Richmond County,11,40.5431,-74.1827,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3611,36062,36024,2021-2022,,
3.6001E+11,3600103,PS 38 GEORGE CROMWELL,36,421 LINCOLN AVE,STATEN ISLAND,NY,10306,36,36085,Richmond County,11,40.5748,-74.0993,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3611,36064,36024,2021-2022,,
3.6001E+11,3600103,PS 39 FRANCIS J MURPHY JR,36,99 MACFARLAND AVE,STATEN ISLAND,NY,10305,36,36085,Richmond County,11,40.597844,-74.070076,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3611,36064,36023,2021-2022,,
3.6001E+11,3600103,STEPHANIE A VIERNO SCHOOL (THE),36,216 CLAWSON ST,STATEN ISLAND,NY,10306,36,36085,Richmond County,11,40.5737,-74.1089,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3611,36064,36024,2021-2022,,
3.6001E+11,3600103,PS 42 ELTINGVILLE,36,380 GENESEE AVE,STATEN ISLAND,NY,10312,36,36085,Richmond County,11,40.5522,-74.1696,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3611,36062,36024,2021-2022,,
3.6001E+11,3600103,PS 44 THOMAS C BROWN,36,80 MAPLE PKWY,STATEN ISLAND,NY,10303,36,36085,Richmond County,11,40.6314,-74.1569,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3611,36061,36023,2021-2022,,
3.6001E+11,3600103,PS 45 JOHN TYLER,36,58 LAWRENCE AVE,STATEN ISLAND,NY,10310,36,36085,Richmond County,11,40.6285,-74.1074,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3611,36061,36024,2021-2022,,
3.6001E+11,3600103,PS 46 ALBERT V MANISCALCO,36,41 REID AVE,STATEN ISLAND,NY,10305,36,36085,Richmond County,11,40.5941,-74.0806,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3611,36064,36023,2021-2022,,
3.6001E+11,3600103,PS 48 WILLIAM G WILCOX,36,1050 TARGEE ST,STATEN ISLAND,NY,10304,36,36085,Richmond County,11,40.602871,-74.091717,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3611,36063,36024,2021-2022,,
3.6001E+11,3600103,IS 49 BERTA A DREYFUS,36,101 WARREN ST,STATEN ISLAND,NY,10304,36,36085,Richmond County,11,40.6202,-74.0809,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3611,36061,36023,2021-2022,,
3.6001E+11,3600103,PS 50 FRANK HANKINSON,36,200 ADELAIDE AVE,STATEN ISLAND,NY,10306,36,36085,Richmond County,11,40.5617,-74.1251,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3611,36064,36024,2021-2022,,
3.6001E+11,3600103,PS 52 JOHN C THOMPSON,36,450 BUEL AVE,STATEN ISLAND,NY,10305,36,36085,Richmond County,11,40.5824,-74.0883,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3611,36064,36024,2021-2022,,
3.6001E+11,3600103,BARBARA ESSELBORN SCHOOL (THE),36,330 DURANT AVE,STATEN ISLAND,NY,10308,36,36085,Richmond County,11,40.5523,-74.137,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3611,36064,36024,2021-2022,,
3.6001E+11,3600103,PS 54 CHARLES W LENG,36,1060 WILLOWBROOK RD,STATEN ISLAND,NY,10314,36,36085,Richmond County,11,40.6029,-74.1377,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3611,36063,36024,2021-2022,,
3.6001E+11,3600103,PS 55 HENRY M BOEHM,36,54 OSBORNE ST,STATEN ISLAND,NY,10312,36,36085,Richmond County,11,40.5364,-74.1636,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3611,36062,36024,2021-2022,,
3.6001E+11,3600103,PS 57 HUBERT H HUMPHREY,36,140 PALMA DR,STATEN ISLAND,NY,10304,36,36085,Richmond County,11,40.6109,-74.0837,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3611,36061,36023,2021-2022,,
3.6001E+11,3600103,PS 60 ALICE AUSTEN,36,55 MERRILL AVE,STATEN ISLAND,NY,10314,36,36085,Richmond County,11,40.610536,-74.162032,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3611,36063,36024,2021-2022,,
3.6001E+11,3600103,PS 69 DANIEL D TOMPKINS,36,144 KEATING PL,STATEN ISLAND,NY,10314,36,36085,Richmond County,11,40.5912,-74.1574,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3611,36063,36024,2021-2022,,
3.6001E+11,3600103,PORT RICHMOND HIGH SCHOOL,36,85 ST JOSEPHS AVE,STATEN ISLAND,NY,10302,36,36085,Richmond County,11,40.6347,-74.1426,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3611,36061,36023,2021-2022,,
3.6001E+11,3600103,RALPH R MCKEE CAREER AND TECHNICAL EDUCATION HIGH SCHOOL,36,290 ST MARKS PL,STATEN ISLAND,NY,10301,36,36085,Richmond County,11,40.6428,-74.0792,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3611,36061,36023,2021-2022,,
3.6001E+11,3600103,SUSAN E WAGNER HIGH SCHOOL,36,1200 MANOR RD,STATEN ISLAND,NY,10314,36,36085,Richmond County,11,40.5976,-74.1252,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3611,36063,36024,2021-2022,,
3.6001E+11,3600103,TOTTENVILLE HIGH SCHOOL,36,100 LUTEN AVE,STATEN ISLAND,NY,10312,36,36085,Richmond County,11,40.5271,-74.1926,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3611,36062,36024,2021-2022,,
3.6001E+11,3600103,PS 56 LOUIS DESARIO SCHOOL (THE),36,250 KRAMER AVE,STATEN ISLAND,NY,10309,36,36085,Richmond County,11,40.5419,-74.2137,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3611,36062,36024,2021-2022,,
3.6001E+11,3600103,STATEN ISLAND TECHNICAL HIGH SCHOOL,36,485 CLAWSON ST,STATEN ISLAND,NY,10306,36,36085,Richmond County,11,40.5681,-74.1163,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3611,36064,36024,2021-2022,,
3.6001E+11,3600103,IS 75 FRANK D PAULO,36,455 HUGUENOT AVE,STATEN ISLAND,NY,10312,36,36085,Richmond County,11,40.5443,-74.1972,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3611,36062,36024,2021-2022,,
3.6001E+11,3600103,PS 6 CORPORAL ALLAN F KIVLEHAN SCHOOL,36,555 PAGE AVE,STATEN ISLAND,NY,10307,36,36085,Richmond County,11,40.510321,-74.230475,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3611,36062,36024,2021-2022,,
3.6001E+11,3600103,SPACE SHUTTLE COLUMBIA SCHOOL,36,77 MARSH AVE,STATEN ISLAND,NY,10314,36,36085,Richmond County,11,40.5831,-74.1607,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3611,36063,36024,2021-2022,,
3.6001E+11,3600103,CSI HIGH SCHOOL FOR INTERNATIONAL STUDIES,36,100 ESSEX DR,STATEN ISLAND,NY,10314,36,36085,Richmond County,11,40.582,-74.1588,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3611,36063,36024,2021-2022,,
3.6001E+11,3600103,MARSH AVENUE SCHOOL FOR EXPEDITIONARY LEARNING,36,100 ESSEX DR,STATEN ISLAND,NY,10314,36,36085,Richmond County,11,40.5819,-74.159,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3611,36063,36024,2021-2022,,
3.6001E+11,3600103,GAYNOR MCCOWN EXPEDITIONARY LEARNING SCHOOL,36,100 ESSEX DR,STATEN ISLAND,NY,10314,36,36085,Richmond County,11,40.582,-74.1587,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3611,36063,36024,2021-2022,,
3.6001E+11,3600103,PS 65 ACADEMY OF INNOVATIVE LEARNING (THE),36,98 GRANT ST,STATEN ISLAND,NY,10301,36,36085,Richmond County,11,40.6338,-74.0784,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3611,36061,36023,2021-2022,,
3.6001E+11,3600103,STATEN ISLAND SCHOOL OF CIVIC LEADERSHIP,36,280 REGIS DR,STATEN ISLAND,NY,10314,36,36085,Richmond County,11,40.620314,-74.163954,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3611,36063,36023,2021-2022,,
3.6001E+11,3600103,PS 74 FUTURE LEADERS ELEMENTARY SCHOOL,36,211 DANIEL LOW TERR,STATEN ISLAND,NY,10301,36,36085,Richmond County,11,40.6388,-74.0795,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3611,36061,36023,2021-2022,,
3.6001E+11,3600103,PS 78,36,100 TOMPKINS AVE,STATEN ISLAND,NY,10304,36,36085,Richmond County,11,40.6223,-74.0787,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3611,36061,36023,2021-2022,,
3.6001E+11,3600103,NAPLES STREET ELEMENTARY SCHOOL,36,1055 TARGEE ST,STATEN ISLAND,NY,10304,36,36085,Richmond County,11,40.602393,-74.091039,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3611,36063,36024,2021-2022,,
3.6001E+11,3600103,HARBOR VIEW SCHOOL (THE),36,300 RICHMOND TERR,STATEN ISLAND,NY,10301,36,36085,Richmond County,11,40.6476,-74.0835,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3611,36061,36023,2021-2022,,
3.6001E+11,3600103,FORT HILL COLLABORATIVE ELEMENTARY SCHOOL,36,80 MONROE AVE,STATEN ISLAND,NY,10301,36,36085,Richmond County,11,40.6397,-74.0793,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3611,36061,36023,2021-2022,,
3.6001E+11,3600103,EAGLE ACADEMY FOR YOUNG MEN OF STATEN ISLAND (THE),36,101 WARREN ST,STATEN ISLAND,NY,10304,36,36085,Richmond County,11,40.620376,-74.081046,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3611,36061,36023,2021-2022,,
3.6001E+11,3600103,KATHLEEN GRIMM SCHOOL FOR LEADERSHIP,36,644 BLOOMINGDALE RD,STATEN ISLAND,NY,10309,36,36085,Richmond County,11,40.541407,-74.218924,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3611,36062,36024,2021-2022,,
3.6001E+11,3600103,PORT RICHMOND SCHOOL FOR VISIONARY LEARNING,36,1625 FOREST AVE,STATEN ISLAND,NY,10302,36,36085,Richmond County,11,40.6249,-74.1426,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3611,36061,36023,2021-2022,,
3.6001E+11,3600104,SYRACUSE ACADEMY OF SCIENCE CHARTER SCHOOL,36,1001 PARK AVE,SYRACUSE,NY,13204,36,36067,Onondaga County,12,43.0521,-76.18,45060,"Syracuse, NY",1,532,"Syracuse-Auburn, NY",N,N,3624,36129,36053,2021-2022,,
3.60011E+11,3600105,BUFFALO ACADEMY OF SCIENCE CHARTER SCHOOL,36,190 FRANKLIN ST,BUFFALO,NY,14202,36,36029,Erie County,11,42.8885,-78.8762,15380,"Buffalo-Cheektowaga, NY",1,160,"Buffalo-Cheektowaga-Olean, NY",N,N,3626,36149,36063,2021-2022,,
3.60011E+11,3600106,WESTERN NEW YORK MARITIME CHARTER SCHOOL,36,2193 S PARK AVE,BUFFALO,NY,14220,36,36029,Erie County,11,42.83846,-78.82444,15380,"Buffalo-Cheektowaga, NY",1,160,"Buffalo-Cheektowaga-Olean, NY",N,N,3626,36142,36063,2021-2022,,
3.60011E+11,3600107,WESTMINSTER COMMUNITY CHARTER SCHOOL,36,24 WESTMINSTER AVE,BUFFALO,NY,14215,36,36029,Erie County,11,42.9397,-78.8127,15380,"Buffalo-Cheektowaga, NY",1,160,"Buffalo-Cheektowaga-Olean, NY",N,N,3626,36141,36063,2021-2022,,
3.60011E+11,3600108,HARLEM CHILDREN'S ZONE PROMISE ACADEMY CHARTER SCHOOL,36,245 W 129TH ST,NEW YORK,NY,10027,36,36061,New York County,11,40.81243,-73.948162,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3613,36070,36030,2021-2022,,
3.60011E+11,3600109,OPPORTUNITY CHARTER SCHOOL,36,240 W 113TH ST-4TH FL,NEW YORK,NY,10026,36,36061,New York County,11,40.8018,-73.9556,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3613,36070,36030,2021-2022,,
3.60011E+11,3600110,BRONX CHARTER SCHOOL FOR CHILDREN,36,388 WILLIS AVE,BRONX,NY,10454,36,36005,Bronx County,11,40.8126,-73.9199,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3615,36084,36029,2021-2022,,
3.60011E+11,3600111,PHAROS ACADEMY CHARTER SCHOOL,36,1001 INTERVALE AVE,BRONX,NY,10459,36,36005,Bronx County,11,40.823408,-73.897256,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3615,36079,36032,2021-2022,,
3.60011E+11,3600112,GRAND CONCOURSE ACADEMY CHARTER SCHOOL,36,625 BOLTON AVE,BRONX,NY,10473,36,36005,Bronx County,11,40.818552,-73.858789,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3615,36087,36034,2021-2022,,
3.60011E+11,3600113,BRONX CHARTER SCHOOL FOR EXCELLENCE,36,1960 BENEDICT AVE,BRONX,NY,10462,36,36005,Bronx County,11,40.8341,-73.8586,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3615,36087,36032,2021-2022,,
3.60011E+11,3600114,EXCELLENCE BOYS CHARTER SCHOOL OF BEDFORD STUYVESANT,36,225 PATCHEN AVE,BROOKLYN,NY,11233,36,36047,Kings County,11,40.6834,-73.9258,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3608,36056,36025,2021-2022,,
3.60012E+11,3600115,WILLIAMSBURG CHARTER HIGH SCHOOL,36,198 VARET ST,BROOKLYN,NY,11206,36,36047,Kings County,11,40.703553,-73.935876,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3607,36053,36018,2021-2022,,
3.60012E+11,3600116,BROOKLYN EXCELSIOR CHARTER SCHOOL,36,856 QUINCY ST,BROOKLYN,NY,11221,36,36047,Kings County,11,40.6897,-73.9252,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3608,36056,36025,2021-2022,,
3.60012E+11,3600118,PENINSULA PREPARATORY ACADEMY CHARTER SCHOOL,36,611 BEACH 19TH ST,FAR ROCKAWAY,NY,11691,36,36081,Queens County,11,40.60113,-73.75251,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3605,36023,36010,2021-2022,,
3.60012E+11,3600119,EL PUENTE ACADEMY FOR PEACE AND JUSTICE,36,250 HOOPER ST,BROOKLYN,NY,11211,36,36047,Kings County,11,40.705665,-73.955544,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3607,36050,36026,2021-2022,,
3.60012E+11,3600119,A-TECH HIGH SCHOOL,36,50 BEDFORD AVE,BROOKLYN,NY,11222,36,36047,Kings County,11,40.7223,-73.9533,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3612,36050,36026,2021-2022,,
3.60012E+11,3600119,PS 16 LEONARD DUNKLY,36,157 WILSON ST,BROOKLYN,NY,11211,36,36047,Kings County,11,40.706,-73.9619,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3607,36050,36026,2021-2022,,
3.60012E+11,3600119,PS 17 HENRY D WOODWORTH,36,208 N 5TH ST,BROOKLYN,NY,11211,36,36047,Kings County,11,40.7153,-73.9571,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3612,36050,36018,2021-2022,,
3.60012E+11,3600119,PS 18 EDWARD BUSH,36,101 MAUJER ST,BROOKLYN,NY,11206,36,36047,Kings County,11,40.7108,-73.9466,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3607,36053,36018,2021-2022,,
3.60012E+11,3600119,PS 23 CARTER G WOODSON,36,545 WILLOUGHBY AVE,BROOKLYN,NY,11206,36,36047,Kings County,11,40.694396,-73.947604,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3608,36056,36025,2021-2022,,
3.60012E+11,3600119,PS 31 SAMUEL F DUPONT,36,75 MESEROLE AVE,BROOKLYN,NY,11222,36,36047,Kings County,11,40.7269,-73.9541,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3612,36050,36026,2021-2022,,
3.60012E+11,3600119,PS 34 OLIVER H PERRY,36,131 NORMAN AVE,BROOKLYN,NY,11222,36,36047,Kings County,11,40.7264,-73.9497,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3612,36050,36026,2021-2022,,
3.60012E+11,3600119,JHS 50 JOHN D WELLS,36,183 S 3RD ST,BROOKLYN,NY,11211,36,36047,Kings County,11,40.711853,-73.960193,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3607,36053,36018,2021-2022,,
3.60012E+11,3600119,PS 59 WILLIAM FLOYD,36,211 THROOP AVE,BROOKLYN,NY,11206,36,36047,Kings County,11,40.6976,-73.9435,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3608,36056,36018,2021-2022,,
3.60012E+11,3600119,JUAN MOREL CAMPOS SECONDARY SCHOOL,36,215 HEYWARD ST,BROOKLYN,NY,11206,36,36047,Kings County,11,40.7039,-73.9534,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3607,36050,36026,2021-2022,,
3.60012E+11,3600119,PS 84 JOSE DE DIEGO,36,250 BERRY ST,BROOKLYN,NY,11211,36,36047,Kings County,11,40.7148,-73.9633,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3607,36050,36018,2021-2022,,
3.60012E+11,3600119,PS 110 MONITOR (THE),36,124 MONITOR ST,BROOKLYN,NY,11222,36,36047,Kings County,11,40.7237,-73.9421,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3612,36050,36026,2021-2022,,
3.60012E+11,3600119,PS 120 CARLOS TAPIA,36,18 BEAVER ST,BROOKLYN,NY,11206,36,36047,Kings County,11,40.7006,-73.9378,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3607,36053,36018,2021-2022,,
3.60012E+11,3600119,JOHN ERICSSON MIDDLE SCHOOL 126,36,424 LEONARD ST,BROOKLYN,NY,11222,36,36047,Kings County,11,40.719728,-73.948354,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3612,36050,36026,2021-2022,,
3.60012E+11,3600119,PS 132 CONSELYEA SCHOOL (THE),36,320 MANHATTAN AVE,BROOKLYN,NY,11211,36,36047,Kings County,11,40.7148,-73.9458,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3612,36050,36018,2021-2022,,
3.60012E+11,3600119,PS 147 ISSAC REMSEN,36,325 BUSHWICK AVE,BROOKLYN,NY,11206,36,36047,Kings County,11,40.70905,-73.93888,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3607,36053,36018,2021-2022,,
3.60012E+11,3600119,PS/IS 157 BENJAMIN FRANKLIN HEATH AND SCIENCE ACADEMY (THE),36,850 KENT AVE,BROOKLYN,NY,11205,36,36047,Kings County,11,40.6955,-73.96,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3607,36050,36025,2021-2022,,
3.60012E+11,3600119,PS 196 TEN EYCK,36,207 BUSHWICK AVE,BROOKLYN,NY,11206,36,36047,Kings County,11,40.7087,-73.9397,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3607,36053,36018,2021-2022,,
3.60012E+11,3600119,PS 250 GEORGE H LINDSAY,36,108 MONTROSE AVE,BROOKLYN,NY,11206,36,36047,Kings County,11,40.7069,-73.9452,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3607,36053,36018,2021-2022,,
3.60012E+11,3600119,PS 257 JOHN F HYLAN,36,60 COOK ST,BROOKLYN,NY,11206,36,36047,Kings County,11,40.7028,-73.9415,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3607,36053,36018,2021-2022,,
3.60012E+11,3600119,PS 297 ABRAHAM STOCKTON,36,700 PARK AVE,BROOKLYN,NY,11206,36,36047,Kings County,11,40.6975,-73.9478,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3607,36056,36018,2021-2022,,
3.60012E+11,3600119,IS 318 EUGENIO MARIA DE HOSTOS,36,101 WALTON ST,BROOKLYN,NY,11206,36,36047,Kings County,11,40.7031,-73.9484,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3607,36053,36026,2021-2022,,
3.60012E+11,3600119,PROGRESS HIGH SCHOOL FOR PROFESSIONAL CAREERS,36,850 GRAND ST,BROOKLYN,NY,11211,36,36047,Kings County,11,40.7119,-73.9395,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3607,36053,36018,2021-2022,,
3.60012E+11,3600119,EAST WILLIAMSBURG SCHOLARS ACADEMY,36,850 GRAND ST,BROOKLYN,NY,11211,36,36047,Kings County,11,40.7119,-73.9395,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3607,36053,36018,2021-2022,,
